,filename,answer0,answer1,answer2,answer3,answer4,answer5,result,realLabel
0,1_1_1-39923-A-1.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,0
1,8_8_4-250864-A-8.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
2,1_1_4-164064-C-1.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
3,6_6_1-71030-A-6.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
4,1_1_3-107219-A-1.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
5,0_0_1-30344-A-0.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
6,7_6_3-171281-A-6.wav,0.0,0.0,1.0,0.0,1.0,1.0,1,1
7,7_7_2-81970-A-7.wav,1.0,1.0,1.0,1.0,0.0,1.0,0,0
8,4_4_5-156026-B-4.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
9,6_6_5-263831-A-6.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
10,2_2_5-103416-A-2.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
11,9_9_2-109231-C-9.wav,0.0,1.0,1.0,1.0,0.0,1.0,0,0
12,6_6_3-187549-A-6.wav,0.0,0.0,1.0,1.0,1.0,1.0,0,0
13,6_6_4-200330-A-6.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,0
14,0_9_1-103298-A-9.wav,0.0,0.0,1.0,0.0,0.0,0.0,1,1
15,1_1_5-200334-A-1.wav,1.0,1.0,1.0,1.0,0.0,0.0,0,0
16,9_9_1-39835-B-9.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
17,9_9_1-75162-A-9.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
18,7_7_4-182314-B-7.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
19,8_7_5-194932-A-7.wav,0.0,0.0,1.0,1.0,0.0,1.0,1,1
20,9_9_5-213836-B-9.wav,0.0,1.0,1.0,1.0,1.0,1.0,0,0
21,5_5_3-95698-A-5.wav,1.0,0.0,1.0,1.0,0.0,0.0,1,0
22,7_7_3-110913-C-7.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
23,4_4_2-32515-D-4.wav,1.0,1.0,1.0,1.0,1.0,1.0,0,0
